egoid,venues_all
7167,v0861|v0886|v0987
7168,v0326|v0341|v0525|v0665|v0667|v0974|v1000|v1110
7169,v0332|v1105|v1168
7170,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7171,v0097|v0580|v0731|v1140
7172,v0049|v0221|v0301|v0665|v1091
7173,v0095|v0198|v0441|v0960|v1164
7174,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7175,v0926
7176,v0244|v0251|v0866|v0963|v1113
7177,v0055|v0067|v0272|v0281|v0383|v0386|v0453|v0965|v1178
7178,v0388|v0408|v0410|v0412|v0665
7179,v0309|v1043|v1091
7180,v0259|v0375|v1095|v1204
7181,v0101|v0332|v0805|v0855
7182,v0661|v0960
7183,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7184,v0095|v0198|v0441|v0960|v1164
7185,v0974
7186,v0221|v0599|v0665|v0994
7187,v0131|v0134|v0398|v0940|v0974|v0975|v0979|v0994|v1000|v1074
7188,v0087|v0094
7189,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7190,v0030|v0221|v0462|v0661|v0960|v1058|v1099
7191,v0019|v0109|v0221
7192,v0006|v0125|v0468|v0999
7193,v0050|v0187|v0417
7194,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7195,v0166|v0167|v0793|v0933
7196,v0221|v0612|v0793|v1160
7197,v0221|v0706
7198,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7199,v0221|v0433|v0442|v0841|v1113
7200,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7201,v0027|v0223|v0389
7202,v0087|v0221|v0473|v0525|v0549
7203,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7204,v0388|v0408|v0410|v0412|v0665
7205,v0221|v0599|v0665|v0994
7206,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7207,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7208,v0390|v0391|v0599|v0665|v0909
7209,v0254|v0261|v0855
7210,v0006|v0125|v0468|v0999
7211,v0861|v0886|v0987
7212,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7213,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7214,v0083|v0176|v0233|v0722|v0889
7215,v0244|v0251|v0866|v0963|v1113
7216,v0050|v0187|v0417
7217,v0665|v1074|v1110|v1141
7218,v0391|v0397|v0714|v1128|v1189
7219,v0221|v0706
7220,v0095|v0198|v0441|v0960|v1164
7221,v0259|v0375|v1095|v1204
7222,v0131|v0134|v0398|v0940|v0974|v0975|v0979|v0994|v1000|v1074
7223,v0050|v0187|v0417
7224,v0309|v1043|v1091
7225,v0390|v0391|v0599|v0665|v0909
7226,v0221|v0599|v0665|v0701|v1182
7227,v0259|v0375|v1095|v1204
7228,v0244|v0251|v0866|v0963|v1113
7229,v0087|v0221|v0473|v0525|v0549
7230,v0050
7231,v0050|v0109|v0221|v0731|v0737
7232,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7233,v0221|v0259|v0391|v0799|v0916
7234,v0019|v0109|v0221
7235,v0083|v0176|v0233|v0722|v0889
7236,v0388|v0408|v0410|v0412|v0665
7237,v0030|v0221|v0462|v0661|v0960|v1058|v1099
7238,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7239,v0101|v0332|v0805|v0855
7240,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7241,v0174|v0420|v0570|v0839|v0840
7242,v0097|v0580|v0731|v1140
7243,v0391|v0397|v0714|v1128|v1189
7244,v0259|v0375|v1095|v1204
7245,v0087|v0221|v0473|v0525|v0549
7246,v0221|v0612|v0793|v1160
7247,v0050
7248,v0244|v0251|v0866|v0963|v1113
7249,v0254|v0261|v0855
7250,v0062|v0221|v0260|v0958|v0961|v1113
7251,v0050|v0328|v0329|v0752|v0915
7252,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7253,v0926
7254,v0244|v0251|v0866|v0963|v1113
7255,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7256,v0128|v0355|v0381|v1076|v1164
7257,v0861|v0886|v0987
7258,v0221|v0599|v0665|v0701|v1182
7259,v0221|v0612|v0793|v1160
7260,v0050|v0109|v0221|v0731|v0737
7261,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7262,v0391|v0763|v0915
7263,v0097|v0098|v0100|v0222|v0416|v0454|v0566|v0578|v0996|v1224
7264,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7265,v0027|v0223|v0389
7266,v0027|v0223|v0389
7267,v0391|v0763|v0915
7268,v0109|v0665
7269,v0221|v0599|v0665|v0994
7270,v0050|v0109|v0221|v0731|v0737
7271,v0661|v0960
7272,v0050|v0187|v0417
7273,v0221|v0433|v0442|v0841|v1113
7274,v0233
7275,v0260|v0335|v0391|v0439|v0806|v1050|v1064|v1094
7276,v0221|v0599|v0665|v0701|v1182
7277,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7278,v0221|v0599|v0665|v0701|v1182
7279,v0095|v0198|v0441|v0960|v1164
7280,v0974
7281,v0274|v0446|v0665|v0667|v1189
7282,v0095|v0198|v0441|v0960|v1164
7283,v0326|v0341|v0525|v0665|v0667|v0974|v1000|v1110
7284,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7285,v0174|v0420|v0570|v0839|v0840
7286,v0055|v0067|v0272|v0281|v0383|v0386|v0453|v0965|v1178
7287,v0309|v1043|v1091
7288,v0309|v1043|v1091
7289,v0221|v0706
7290,v0332|v1105|v1168
7291,v0027|v0223|v0389
7292,v0128|v0355|v0381|v1076|v1164
7293,v0027|v0223|v0389
7294,v0166|v0167|v0793|v0933
7295,v0274|v0446|v0665|v0667|v1189
7296,v0221|v1118|v1128
7297,v0661|v0960
7298,v0083|v0176|v0233|v0722|v0889
7299,v0049|v0221|v0301|v0665|v1091
7300,v0244|v0251|v0866|v0963|v1113
7301,v0109|v0671|v0793
7302,v0391|v0763|v0915
7303,v0050|v0346|v0391|v0477|v0545|v0628|v0629
7304,v0221|v0706
7305,v0062|v0221|v0260|v0958|v0961|v1113
7306,v0221|v1118|v1128
7307,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7308,v0166|v0167|v0793|v0933
7309,v0095|v0198|v0441|v0960|v1164
7310,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7311,v0326|v0341|v0525|v0665|v0667|v0974|v1000|v1110
7312,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7313,v0262
7314,v0221|v0612|v0793|v1160
7315,v0050|v0140|v0201|v0216|v0268|v0486|v0523|v0974
7316,v0221|v0226|v0332|v0375|v0804|v0959
7317,v0023|v0049|v0221|v0439|v1114|v1117
7318,v0221|v1118|v1128
7319,v0388|v0408|v0410|v0412|v0665
7320,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7321,v0049|v0221|v0301|v0665|v1091
7322,v0019|v0109|v0221
7323,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7324,v0131|v0134|v0398|v0940|v0974|v0975|v0979|v0994|v1000|v1074
7325,v0087|v0094
7326,v0128|v0355|v0381|v1076|v1164
7327,v0665|v1074|v1110|v1141
7328,v0260|v0335|v0391|v0439|v0806|v1050|v1064|v1094
7329,v0260|v0335|v0391|v0439|v0806|v1050|v1064|v1094
7330,v0391|v0763|v0915
7331,v0254|v0261|v0855
7332,v0221|v0612|v0793|v1160
7333,v0087|v0221|v0473|v0525|v0549
7334,v0062|v0221|v0260|v0958|v0961|v1113
7335,v0221|v0226|v0332|v0375|v0804|v0959
7336,v0221|v0259|v0391|v0799|v0916
7337,v0233
7338,v0221|v0226|v0332|v0375|v0804|v0959
7339,v0050
7340,v0388|v0408|v0410|v0412|v0665
7341,v0087|v0221|v0473|v0525|v0549
7342,v0055|v0067|v0272|v0281|v0383|v0386|v0453|v0965|v1178
7343,v0095|v0198|v0441|v0960|v1164
7344,v0383|v0452|v0668
7345,v0221|v0599|v0665|v0994
7346,v0055|v0067|v0272|v0281|v0383|v0386|v0453|v0965|v1178
7347,v0131|v0134|v0398|v0940|v0974|v0975|v0979|v0994|v1000|v1074
7348,v0050|v0109|v0221|v0731|v0737
7349,v0050|v0109|v0221|v0731|v0737
7350,v0019|v0109|v0221
7351,v0027|v0223|v0389
7352,v0221
7353,v0221
7354,v0023|v0049|v0221|v0439|v1114|v1117
7355,v0101|v0332|v0805|v0855
7356,v0233
7357,v0388|v0408|v0410|v0412|v0665
7358,v0049|v0274
7359,v0023|v0049|v0221|v0439|v1114|v1117
7360,v0050|v0346|v0391|v0477|v0545|v0628|v0629
7361,v0050|v0109|v0221|v0731|v0737
7362,v0974
7363,v0260|v0335|v0391|v0439|v0806|v1050|v1064|v1094
7364,v0071|v0221|v0375|v0799|v0946
7365,v0097|v0580|v0731|v1140
7366,v0259|v0375|v1095|v1204
7367,v0221|v0599|v0665|v0994
7368,v0221|v0433|v0442|v0841|v1113
7369,v0391|v0763|v0915
7370,v0095|v0198|v0441|v0960|v1164
7371,v0221
7372,v0221
7373,v0221
7374,v0221|v0612|v0793|v1160
7375,v0175|v0328|v0375
7376,v0027|v0223|v0389
7377,v0087|v0094
7378,v0095|v0198|v0441|v0960|v1164
7379,v0221|v0599|v0665|v0994
7380,v0390|v0391|v0599|v0665|v0909
7381,v0974
7382,v0128|v0355|v0381|v1076|v1164
7383,v0050|v0109|v0221|v0731|v0737
7384,v0259|v0375|v1095|v1204
7385,v0818
7386,v0221
7387,v0254|v0261|v0855
7388,v0233
7389,v0221|v1118|v1128
7390,v0233
7391,v0259|v0375|v1095|v1204
7392,v0174|v0420|v0570|v0839|v0840
7393,v0332|v1105|v1168
7394,v0055|v0067|v0272|v0281|v0383|v0386|v0453|v0965|v1178
7395,v0244|v0251|v0866|v0963|v1113
7396,v0087|v0221|v0473|v0525|v0549
7397,v0221
7398,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7399,v0087|v0094
7400,v0391|v0397|v0714|v1128|v1189
7401,v0049|v0221|v0301|v0665|v1091
7402,v0390|v0391|v0599|v0665|v0909
7403,v0050|v0346|v0391|v0477|v0545|v0628|v0629
7404,v0391|v0397|v0714|v1128|v1189
7405,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7406,v0391|v0763|v0915
7407,v0233
7408,v0391|v0397|v0714|v1128|v1189
7409,v0391|v0763|v0915
7410,v0087|v0221|v0473|v0525|v0549
7411,v0019|v0109|v0221
7412,v0095|v0198|v0441|v0960|v1164
7413,v0861|v0886|v0987
7414,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7415,v0027|v0223|v0389
7416,v0251|v0391
7417,v0221|v0233|v0599|v1164
7418,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7419,v0109|v0665
7420,v0097|v0098|v0100|v0222|v0416|v0454|v0566|v0578|v0996|v1224
7421,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7422,v0332|v1105|v1168
7423,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7424,v0221|v0259|v0391|v0799|v0916
7425,v0050|v0346|v0391|v0477|v0545|v0628|v0629
7426,v0260|v0335|v0391|v0439|v0806|v1050|v1064|v1094
7427,v0926
7428,v0050|v0109|v0221|v0731|v0737
7429,v0131|v0134|v0398|v0940|v0974|v0975|v0979|v0994|v1000|v1074
7430,v0175|v0328|v0375
7431,v0050
7432,v0391|v0397|v0714|v1128|v1189
7433,v0050|v0187|v0417
7434,v0019|v0109|v0221
7435,v0049|v0221|v0301|v0665|v1091
7436,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7437,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7438,v0175|v0328|v0375
7439,v0006|v0125|v0468|v0999
7440,v0221|v0233|v0599|v1164
7441,v0251|v0391
7442,v0050|v0187|v0417
7443,v0388|v0408|v0410|v0412|v0665
7444,v0128|v0355|v0381|v1076|v1164
7445,v0071|v0221|v0375|v0799|v0946
7446,v0109|v0665
7447,v0095|v0198|v0441|v0960|v1164
7448,v0391|v0763|v0915
7449,v0050|v0328|v0329|v0752|v0915
7450,v0050
7451,v0221|v0226|v0332|v0375|v0804|v0959
7452,v0050|v0328|v0329|v0752|v0915
7453,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7454,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7455,v0221
7456,v0166|v0167|v0793|v0933
7457,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7458,v0254|v0261|v0855
7459,v0109|v0665
7460,v0023|v0049|v0221|v0439|v1114|v1117
7461,v0174|v0420|v0570|v0839|v0840
7462,v0259|v0375|v1095|v1204
7463,v0109|v0671|v0793
7464,v0027|v0223|v0389
7465,v0259|v0375|v1095|v1204
7466,v0244|v0251|v0866|v0963|v1113
7467,v0309|v1043|v1091
7468,v0097|v0098|v0100|v0222|v0416|v0454|v0566|v0578|v0996|v1224
7469,v0087|v0094
7470,v0050|v0140|v0201|v0216|v0268|v0486|v0523|v0974
7471,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7472,v0050
7473,v0221|v0599|v0665|v0994
7474,v0087|v0221|v0473|v0525|v0549
7475,v0050|v0187|v0417
7476,v0661|v0960
7477,v0030|v0221|v0462|v0661|v0960|v1058|v1099
7478,v0251|v0391
7479,v0221|v0706
7480,v0166|v0167|v0793|v0933
7481,v0109|v0665
7482,v0097|v0580|v0731|v1140
7483,v0861|v0886|v0987
7484,v0390|v0391|v0599|v0665|v0909
7485,v0109|v0665
7486,v0926
7487,v0095|v0198|v0441|v0960|v1164
7488,v0221|v0612|v0793|v1160
7489,v0221|v0233|v0599|v1164
7490,v0221|v0599|v0665|v0994
7491,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7492,v0309|v1043|v1091
7493,v0221|v1118|v1128
7494,v0030|v0221|v0462|v0661|v0960|v1058|v1099
7495,v0391|v0763|v0915
7496,v0259|v0375|v1095|v1204
7497,v0221|v1118|v1128
7498,v0818
7499,v0071|v0221|v0375|v0799|v0946
7500,v0083|v0176|v0233|v0722|v0889
7501,v0027|v0223|v0389
7502,v0221|v0233|v0599|v1164
7503,v0221|v1118|v1128
7504,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7505,v0326|v0341|v0525|v0665|v0667|v0974|v1000|v1110
7506,v0097|v0580|v0731|v1140
7507,v0019|v0109|v0221
7508,v0128|v0355|v0381|v1076|v1164
7509,v0332|v1105|v1168
7510,v0390|v0391|v0599|v0665|v0909
7511,v0095|v0198|v0441|v0960|v1164
7512,v0109|v0671|v0793
7513,v0050|v0539|v1213
7514,v0109|v0671|v0793
7515,v0221|v0599|v0665|v0994
7516,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7517,v0326|v0341|v0525|v0665|v0667|v0974|v1000|v1110
7518,v0095|v0198|v0441|v0960|v1164
7519,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7520,v0087|v0221|v0473|v0525|v0549
7521,v0174|v0420|v0570|v0839|v0840
7522,v0050|v0109|v0221|v0731|v0737
7523,v0254|v0261|v0855
7524,v0244|v0251|v0866|v0963|v1113
7525,v0009|v0141|v0260|v0312|v0590|v0805|v1127
7526,v0332|v1105|v1168
7527,v0101|v0332|v0805|v0855
7528,v0221|v0433|v0442|v0841|v1113
7529,v0019|v0109|v0221
7530,v0974
7531,v0309|v1043|v1091
7532,v0254|v0261|v0855
7533,v0006|v0125|v0468|v0999
7534,v0818
7535,v0050|v0539|v1213
7536,v0332|v1105|v1168
7537,v0274|v0446|v0665|v0667|v1189
7538,v0128|v0355|v0381|v1076|v1164
7539,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7540,v0006|v0125|v0468|v0999
7541,v0974
7542,v0221
7543,v0221|v0599|v0665|v0994
7544,v0309|v1043|v1091
7545,v0309|v1043|v1091
7546,v0861|v0886|v0987
7547,v0251|v0391
7548,v0006|v0125|v0468|v0999
7549,v0390|v0391|v0599|v0665|v0909
7550,v0221|v0226|v0332|v0375|v0804|v0959
7551,v0174|v0420|v0570|v0839|v0840
7552,v0062|v0221|v0260|v0958|v0961|v1113
7553,v0974
7554,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7555,v0221|v0433|v0442|v0841|v1113
7556,v0109|v0671|v0793
7557,v0309|v1043|v1091
7558,v0221|v0599|v0665|v0701|v1182
7559,v0262
7560,v0095|v0198|v0441|v0960|v1164
7561,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7562,v0221|v0599|v0665|v0994
7563,v0095|v0198|v0441|v0960|v1164
7564,v0926
7565,v0006|v0125|v0468|v0999
7566,v0661|v0960
7567,v0391|v0397|v0714|v1128|v1189
7568,v0095|v0198|v0441|v0960|v1164
7569,v0326|v0341|v0525|v0665|v0667|v0974|v1000|v1110
7570,v0974
7571,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7572,v0049|v0274
7573,v0974
7574,v0109|v0665
7575,v0109|v0671|v0793
7576,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7577,v0221|v0233|v0599|v1164
7578,v0050|v0187|v0417
7579,v0221|v1118|v1128
7580,v0050|v0140|v0201|v0216|v0268|v0486|v0523|v0974
7581,v0175|v0328|v0375
7582,v0050|v0187|v0417
7583,v0259|v0375|v1095|v1204
7584,v0019|v0109|v0221
7585,v0050|v0346|v0391|v0477|v0545|v0628|v0629
7586,v0974
7587,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7588,v0661|v0960
7589,v0097|v0580|v0731|v1140
7590,v0006|v0125|v0468|v0999
7591,v0050|v0328|v0329|v0752|v0915
7592,v0221|v1118|v1128
7593,v0022|v0030|v0049|v0097|v0387|v0389|v0395|v0397|v0399|v0420|v0576|v0789|v0971|v1047|v1123
7594,v0221|v0706
7595,v0030|v0221|v0462|v0661|v0960|v1058|v1099
7596,v0062|v0221|v0260|v0958|v0961|v1113
7597,v0050|v0187|v0417
7598,v0083|v0176|v0233|v0722|v0889
7599,v0262
7600,v0027|v0223|v0389
7601,v0254|v0261|v0855
7602,v0049|v0274
7603,v0974
7604,v0044|v0045|v0321|v0431|v0449|v0665|v0855|v0915
7605,v0262
7606,v0221|v0599|v0665|v0701|v1182
7607,v0087|v0094
7608,v0097|v0098|v0100|v0222|v0416|v0454|v0566|v0578|v0996|v1224
7609,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7610,v0006|v0125|v0468|v0999
7611,v0274|v0446|v0665|v0667|v1189
7612,v0009|v0141|v0260|v0312|v0590|v0805|v1127
7613,v0391|v0397|v0714|v1128|v1189
7614,v0055|v0067|v0272|v0281|v0383|v0386|v0453|v0965|v1178
7615,v0128|v0355|v0381|v1076|v1164
7616,v0861|v0886|v0987
7617,v0050
7618,v0019|v0109|v0221
7619,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7620,v0109|v0665
7621,v0926
7622,v0818
7623,v0027|v0223|v0389
7624,v0233
7625,v0383|v0452|v0668
7626,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7627,v0050|v0187|v0417
7628,v0101|v0332|v0805|v0855
7629,v0221|v0433|v0442|v0841|v1113
7630,v0326|v0341|v0525|v0665|v0667|v0974|v1000|v1110
7631,v0166|v0167|v0793|v0933
7632,v0244|v0251|v0866|v0963|v1113
7633,v0262
7634,v0221|v0612|v0793|v1160
7635,v0391|v0763|v0915
7636,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7637,v0006|v0125|v0468|v0999
7638,v0128|v0355|v0381|v1076|v1164
7639,v0087|v0221|v0473|v0525|v0549
7640,v0221|v0599|v0665|v0701|v1182
7641,v0221|v0599|v0665|v0994
7642,v0131|v0134|v0398|v0940|v0974|v0975|v0979|v0994|v1000|v1074
7643,v0049|v0274
7644,v0174|v0420|v0570|v0839|v0840
7645,v0097|v0098|v0100|v0222|v0416|v0454|v0566|v0578|v0996|v1224
7646,v0109|v0671|v0793
7647,v0019|v0109|v0221
7648,v0087|v0094
7649,v0050|v0109|v0221|v0731|v0737
7650,v0050|v0140|v0201|v0216|v0268|v0486|v0523|v0974
7651,v0095|v0198|v0441|v0960|v1164
7652,v0244|v0251|v0866|v0963|v1113
7653,v0087|v0094
7654,v0260|v0335|v0391|v0439|v0806|v1050|v1064|v1094
7655,v0050
7656,v0251|v0391
7657,v0259|v0375|v1095|v1204
7658,v0221|v0259|v0391|v0799|v0916
7659,v0309|v1043|v1091
7660,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7661,v0009|v0141|v0260|v0312|v0590|v0805|v1127
7662,v0221|v0599|v0665|v0994
7663,v0221|v0233|v0599|v1164
7664,v0097|v0098|v0100|v0222|v0416|v0454|v0566|v0578|v0996|v1224
7665,v0974
7666,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7667,v0175|v0328|v0375
7668,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7669,v0050|v0346|v0391|v0477|v0545|v0628|v0629
7670,v0221|v0612|v0793|v1160
7671,v0861|v0886|v0987
7672,v0050|v0109|v0221|v0731|v0737
7673,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7674,v0661|v0960
7675,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7676,v0309|v1043|v1091
7677,v0027|v0223|v0389
7678,v0661|v0960
7679,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7680,v0175|v0328|v0375
7681,v0221|v0599|v0665|v0701|v1182
7682,v0101|v0332|v0805|v0855
7683,v0055|v0067|v0272|v0281|v0383|v0386|v0453|v0965|v1178
7684,v0388|v0408|v0410|v0412|v0665
7685,v0175|v0328|v0375
7686,v0665|v1074|v1110|v1141
7687,v0861|v0886|v0987
7688,v0383|v0452|v0668
7689,v0383|v0452|v0668
7690,v0109|v0671|v0793
7691,v0128|v0355|v0381|v1076|v1164
7692,v0221|v0599|v0665|v0701|v1182
7693,v0259|v0375|v1095|v1204
7694,v0097|v0580|v0731|v1140
7695,v0109|v0671|v0793
7696,v0027|v0223|v0389
7697,v0050|v0328|v0329|v0752|v0915
7698,v0050|v0109|v0221|v0731|v0737
7699,v0175|v0328|v0375
7700,v0262
7701,v0050|v0140|v0201|v0216|v0268|v0486|v0523|v0974
7702,v0071|v0221|v0375|v0799|v0946
7703,v0974
7704,v0926
7705,v0861|v0886|v0987
7706,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7707,v0383|v0452|v0668
7708,v0233
7709,v0101|v0332|v0805|v0855
7710,v0128|v0355|v0381|v1076|v1164
7711,v0109|v0665
7712,v0050|v0140|v0201|v0216|v0268|v0486|v0523|v0974
7713,v0221|v0259|v0391|v0799|v0916
7714,v0049|v0221|v0301|v0665|v1091
7715,v0050|v0109|v0221|v0731|v0737
7716,v0009|v0141|v0260|v0312|v0590|v0805|v1127
7717,v0388|v0408|v0410|v0412|v0665
7718,v0221|v0706
7719,v0391|v0397|v0714|v1128|v1189
7720,v0050|v0539|v1213
7721,v0262
7722,v0221|v0706
7723,v0097|v0580|v0731|v1140
7724,v0087|v0221|v0473|v0525|v0549
7725,v0050|v0539|v1213
7726,v0244|v0251|v0866|v0963|v1113
7727,v0861|v0886|v0987
7728,v0101|v0332|v0805|v0855
7729,v0097|v0580|v0731|v1140
7730,v0221|v0226|v0332|v0375|v0804|v0959
7731,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7732,v0254|v0261|v0855
7733,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7734,v0043|v0080|v0149|v0150|v0151|v0432|v0528|v0540|v0541|v0731|v0793|v0807|v1057|v1189
7735,v0233
7736,v0050|v0328|v0329|v0752|v0915
7737,v0221|v0599|v0665|v0701|v1182
7738,v0087|v0221|v0473|v0525|v0549
7739,v0019|v0109|v0221
7740,v0097|v0580|v0731|v1140
7741,v0019|v0109|v0221
7742,v0050|v0140|v0201|v0216|v0268|v0486|v0523|v0974
7743,v0309|v1043|v1091
7744,v0221|v0233|v0599|v1164
7745,v0038|v0050|v0147|v0148|v0221|v0592|v0703
7746,v0260|v0335|v0391|v0439|v0806|v1050|v1064|v1094
7747,v0309|v1043|v1091
7748,v0274|v0446|v0665|v0667|v1189
7749,v0262
7750,v0391|v0397|v0714|v1128|v1189
7751,v0109|v0665
7752,v0221|v0226|v0332|v0375|v0804|v0959
7753,v0391|v0763|v0915
7754,v0087|v0094
7755,v0049|v0221|v0301|v0665|v1091
7756,v0097|v0580|v0731|v1140
7757,v0109|v0665
7758,v0030|v0221|v0462|v0661|v0960|v1058|v1099
7759,v0221|v0612|v0793|v1160
7760,v0259|v0375|v1095|v1204
7761,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7762,v0097|v0580|v0731|v1140
7763,v0254|v0261|v0855
7764,v0221|v0599|v0665|v0701|v1182
7765,v0087|v0221|v0473|v0525|v0549
7766,v0343|v0361|v0627|v0900|v0975|v0998|v1201
7767,v0274|v0446|v0665|v0667|v1189
7768,v0006|v0125|v0468|v0999
7769,v0221|v0599|v0665|v0994
7770,v0097|v0580|v0731|v1140
7771,v0097|v0098|v0100|v0222|v0416|v0454|v0566|v0578|v0996|v1224
7772,v0128|v0355|v0381|v1076|v1164
7773,v0125|v0233|v0298|v0377|v0387|v0390|v0599|v0701|v0723|v0789|v0794|v0994|v1052|v1096|v1164
7774,v0221|v0259|v0391|v0799|v0916
7775,v0083|v0176|v0233|v0722|v0889
7776,v0050|v0328|v0329|v0752|v0915
7777,v0030|v0221|v0462|v0661|v0960|v1058|v1099
7778,v0221|v1118|v1128
7779,v0175|v0328|v0375
7780,v0276|v0339|v0513|v0514|v0533|v0595|v0665|v0847
7781,v0062|v0221|v0260|v0958|v0961|v1113
7782,v0221|v0226|v0332|v0375|v0804|v0959
7783,v0101|v0332|v0805|v0855
7784,v0221|v0706
7785,v0262
7786,v0221|v0433|v0442|v0841|v1113
7787,v0006|v0125|v0468|v0999
7788,v0050|v0539|v1213
7789,v0050|v0346|v0391|v0477|v0545|v0628|v0629
7790,v0665|v1074|v1110|v1141
7791,v0049|v0274
7792,v0221|v0612|v0793|v1160
7793,v0383|v0452|v0668
7794,v0109|v0665
7795,v0023|v0049|v0221|v0439|v1114|v1117
7796,v0332|v1105|v1168
7797,v0388|v0408|v0410|v0412|v0665
7798,v0027|v0223|v0389
7799,v0097|v0580|v0731|v1140
