egoid,apps_all
9380,s09380
9381,a05
9382,a05|a17|a19|a32
9383,a05|a07
9384,a03
9385,a01|a05|a06|a07|a08|a09|a40
9386,a01|a05
9387,a14|a51
9388,s09388
9389,a14|a51
9390,s09390
9391,a05|a16
9392,s09392
9393,a05|a14|a17
9394,a05|a07
9395,a01|a05|a09|a10
9396,a05
9397,a05|a14
9398,a05|a14
9399,a09|a16|a34|a46
9400,s09400
9401,s09401
9402,a05|a14
9403,a01
9404,s09404
9405,a02|a03|a05|a06
9406,a05|a14|a16|a17|a21|a34|a41
9407,a05|a17
9408,s09408
9409,a01|a05|a07|a09|a17|a18|a19|a22|a23
9410,s09410
9411,a05|a14|a17
9412,a01|a05|a06|a07|a08|a09|a40
9413,a05
9414,s09414
9415,s09415
9416,s09416
9417,a05|a14|a17
9418,a09|a16|a34|a46
9419,a14
9420,s09420
9421,s09421
9422,a01
9423,a05|a14|a16|a17|a21|a34|a41
9424,a05|a14
9425,a05
9426,a09|a11
9427,a05
9428,a05|a14
9429,a12
9430,a16|a17|a18
9431,a01|a05
9432,a05
9433,a01
9434,a05
9435,a02|a07
9436,a05|a10|a14|a17
9437,a02|a03|a05|a06
9438,s09438
9439,s09439
9440,s09440
9441,a05|a07|a08|a10|a14
9442,s09442
9443,a05|a16
9444,s09444
9445,a01
9446,s09446
9447,a05
9448,a01
9449,a05
9450,s09450
9451,s09451
9452,s09452
9453,s09453
9454,s09454
9455,a05
9456,a01
9457,a05|a14
9458,s09458
9459,s09459
9460,a01|a05
9461,s09461
9462,s09462
9463,a01|a05|a07|a14|a16|a23
9464,a05
9465,a05|a07|a14|a17
9466,a01|a07|a08
9467,a05
9468,s09468
9469,s09469
9470,s09470
9471,a01|a05|a14|a16
9472,a05|a14
9473,s09473
9474,a05|a14|a17
9475,a06|a07|a08|a40
9476,a01
9477,a01
9478,a05|a07|a14|a17
9479,a05|a14|a16|a17|a21|a34|a41
9480,a01|a05|a07
9481,a05
9482,a05
9483,s09483
9484,s09484
9485,a05
9486,a43
9487,s09487
9488,a05
9489,s09489
9490,s09490
9491,a01|a05|a09|a10
9492,a05
9493,a01
9494,a05|a12|a14|a16|a34|a41
9495,a16|a17|a18
9496,a07
9497,s09497
9498,a05
9499,a05|a07|a10
9500,a05
9501,a01|a07|a13|a25
9502,a16|a17|a18
9503,a05
9504,s09504
9505,s09505
9506,a05
9507,a05
9508,a05
9509,s09509
9510,a05|a07
9511,a01|a05|a07|a09|a17|a18|a19|a22|a23
9512,a05
9513,a07
9514,a14
9515,a05|a14
9516,a07
9517,s09517
9518,a05
9519,s09519
9520,a01|a07|a08
9521,a01|a05
9522,s09522
9523,s09523
9524,a01|a05|a06|a07|a08|a09|a40
9525,s09525
9526,s09526
9527,a07
9528,a05
9529,a01
9530,s09530
9531,s09531
9532,a05
9533,s09533
9534,a05|a14
9535,a01|a19
9536,s09536
9537,s09537
9538,s09538
9539,a05|a14
9540,a01|a05|a19
9541,a06|a07|a08|a40
9542,a01
9543,a01
9544,s09544
9545,a05
9546,s09546
9547,s09547
9548,a01|a07|a08
9549,s09549
9550,a05
9551,a05|a07|a08|a10|a50
9552,a05
9553,a05
9554,a05
9555,a05
9556,a02|a07
9557,a05|a07
9558,a05|a14
9559,a05|a07
9560,a01|a19
9561,a05|a07|a08|a10|a14
9562,a03
9563,s09563
9564,a05|a12|a14|a16|a34|a41
9565,s09565
9566,a05
9567,a14
9568,a01
9569,a05
9570,s09570
9571,s09571
9572,a05|a07|a08|a10|a14
9573,a01|a07|a08
9574,a01|a19
9575,a43
9576,a01|a07|a13|a25
9577,a14|a51
9578,a14|a41
9579,s09579
9580,a05|a12|a14|a16|a34|a41
9581,a01
9582,a09|a16|a34|a46
9583,a05|a16
9584,a05|a07|a14|a17
9585,a01
9586,a01|a05|a06|a07|a08|a09|a40
9587,s09587
9588,a05
9589,s09589
9590,s09590
9591,s09591
9592,a05|a07
9593,a03
9594,s09594
9595,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
9596,a09|a16|a34|a46
9597,s09597
9598,a05|a11|a24
9599,a01
9600,a05|a07
9601,s09601
9602,s09602
9603,s09603
9604,s09604
9605,a05
9606,s09606
9607,s09607
9608,a05|a07|a08|a10|a14
9609,s09609
9610,a05|a14
9611,a05|a14
9612,s09612
9613,s09613
9614,a01|a05|a19
9615,s09615
9616,s09616
9617,a01
9618,a05
9619,a05
9620,a05
9621,a01|a05|a09|a10
9622,s09622
9623,s09623
9624,a05|a07|a08|a10|a14
9625,a01|a05|a07|a14|a16|a23
9626,a05
9627,s09627
9628,s09628
9629,s09629
9630,a05|a14|a16|a17|a21|a34|a41
9631,a01|a03|a05|a19|a25
9632,s09632
9633,a03
9634,s09634
9635,a05|a14
9636,a05|a16
9637,s09637
9638,s09638
9639,s09639
9640,a05
9641,s09641
9642,a02|a07
9643,a16|a17|a18
9644,a14
9645,s09645
9646,a09|a11
9647,a05|a07
9648,a05|a07|a08|a10|a14
9649,a43
9650,a05|a07
9651,a05
9652,s09652
9653,a05|a14
9654,s09654
9655,a05|a07|a08|a10|a50
9656,a05
9657,a05|a07
9658,s09658
9659,a05|a14
9660,a01
9661,a01|a05
9662,a05
9663,a05|a14
9664,s09664
9665,a05|a14|a17
9666,s09666
9667,s09667
9668,a05|a16
9669,a01|a05|a14|a16
9670,a05|a11|a24
9671,a05
9672,a05|a14
9673,s09673
9674,a05|a14
9675,a01
9676,a05|a14
9677,s09677
9678,a05
9679,a05|a12|a14|a16|a34|a41
9680,a05
9681,a05
9682,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
9683,a05|a07|a10
9684,a01|a05|a14|a16
9685,s09685
9686,s09686
9687,a01|a19
9688,a05|a14|a17
9689,a09|a16|a34|a46
9690,a01|a05|a14|a16
9691,a05|a14
9692,a05|a14
9693,a05
9694,a14|a51
9695,s09695
9696,a01
9697,a01|a05|a14
9698,s09698
9699,a05|a14
9700,a05|a17
9701,a01|a03|a05|a19|a25
9702,s09702
9703,a01|a05|a07|a14|a16|a23
9704,a05
9705,a05|a07|a14|a17
9706,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
9707,a05
9708,a05|a07|a14|a17
9709,s09709
9710,s09710
9711,s09711
9712,s09712
9713,a05
9714,a05
9715,s09715
9716,s09716
9717,a01
9718,a05
9719,a05|a34
9720,s09720
9721,a14|a41
9722,a01
9723,a05|a14
9724,s09724
9725,s09725
9726,s09726
9727,a05
9728,a12
9729,a01|a05
9730,s09730
9731,s09731
9732,a05|a17|a19|a32
9733,s09733
9734,s09734
9735,s09735
9736,s09736
9737,s09737
9738,a05
9739,a01|a05|a07|a09|a17|a18|a19|a22|a23
9740,a02|a07
9741,s09741
9742,a01|a05|a19
9743,a05|a14|a16|a17|a21|a34|a41
9744,s09744
9745,s09745
9746,a05|a07|a08|a10|a14
9747,a14
9748,a05|a10|a14|a17
9749,s09749
9750,a01
9751,a05|a07
9752,a05|a14
9753,a01
9754,a05|a16
9755,a05
9756,a01
9757,s09757
9758,s09758
9759,a01|a05
9760,a05
9761,a01|a05|a07|a14|a16|a23
9762,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
9763,s09763
9764,a01
9765,a05|a12|a14|a16|a34|a41
9766,a05
9767,a05|a07|a14|a17
9768,s09768
9769,s09769
9770,s09770
9771,s09771
9772,a05
9773,a01|a05|a09|a10
9774,s09774
9775,a05|a11|a24
9776,s09776
9777,a07
9778,a05|a14
9779,a01
9780,s09780
9781,a05|a07
9782,s09782
9783,s09783
9784,s09784
9785,a09|a11
9786,a05
9787,a05
9788,a05
9789,s09789
9790,s09790
9791,a01|a05|a07|a09|a17|a18|a19|a22|a23
9792,a02|a03|a05|a06
9793,a05|a12|a14|a16|a34|a41
9794,s09794
9795,a05|a07
9796,s09796
9797,a01|a05|a07|a09|a17|a18|a19|a22|a23
9798,s09798
9799,a05
9800,s09800
9801,s09801
9802,a14
9803,s09803
9804,a05
9805,s09805
9806,a05|a17|a19|a32
9807,a05|a14|a17|a18|a32
9808,a01|a07|a13|a25
9809,a05
9810,a05
9811,a05
9812,a02|a07
9813,s09813
9814,s09814
9815,s09815
9816,a05|a14
9817,s09817
9818,a05
9819,a05|a14|a16|a17|a21|a34|a41
9820,a01
9821,a02|a03|a05|a06
9822,a05
9823,a07
9824,a16|a17|a18
9825,a05|a14|a16|a17|a21|a34|a41
9826,s09826
9827,a09|a16|a34|a46
9828,s09828
9829,s09829
9830,a05|a07
9831,s09831
9832,a01|a05|a06|a07|a08|a09|a40
9833,a01|a05|a09|a10
9834,a14|a41
9835,s09835
9836,a05|a07|a08|a10|a14
9837,a05
9838,a05
9839,a05|a12|a14|a16|a34|a41
9840,a01
9841,a01|a19
9842,a07
9843,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
9844,s09844
9845,a01
9846,a05|a07|a08|a10|a50
9847,a05|a14
9848,a09|a11
9849,a02|a07
9850,s09850
9851,a06|a07|a08|a40
9852,s09852
9853,a01
9854,s09854
9855,a03
9856,a09|a16|a34|a46
9857,a01|a05
9858,a05|a14|a17|a18|a32
9859,s09859
9860,s09860
9861,a09|a16|a34|a46
9862,a05
9863,s09863
9864,a01|a07|a08
9865,a01|a07|a13|a25
9866,s09866
9867,a05|a07|a08|a10|a14
9868,a01
9869,s09869
9870,a01|a07|a08
9871,s09871
9872,a01|a05|a09|a10
9873,a05|a11|a24
9874,s09874
9875,a05
9876,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
9877,a05
9878,s09878
9879,a05|a07
9880,s09880
9881,s09881
9882,a14|a51
9883,a02|a07
9884,s09884
9885,a02|a03|a05|a06
9886,a05
9887,a43
9888,a05
9889,a02|a07
9890,a07
9891,a05|a07|a08|a10|a14
9892,a03
9893,a05|a16
9894,s09894
9895,a01|a19
9896,a05
9897,a01|a07|a13|a25
9898,s09898
9899,a05
9900,a05|a07|a10
9901,a05|a14|a16|a17|a21|a34|a41
9902,a05|a16
9903,s09903
9904,s09904
9905,a16|a17|a18
9906,a05
9907,a05|a07|a14|a17
9908,a05
9909,a01|a03|a05|a19|a25
9910,a07
9911,a01|a05|a14|a16
9912,s09912
9913,a07
9914,s09914
9915,a01|a05|a07|a14|a16|a23
9916,a05
9917,s09917
9918,s09918
9919,a02|a03|a05|a06
9920,a01|a07|a08
9921,s09921
9922,a05
9923,s09923
9924,a05|a17
9925,s09925
9926,a05
9927,a02|a03|a05|a06
9928,a01|a05|a19
9929,a05|a07|a14|a17
9930,a01|a05|a07
9931,a05
9932,a01
9933,a05|a14
9934,a43
9935,a01
9936,a03
9937,a01
9938,a05
9939,s09939
9940,s09940
9941,a01|a05
9942,a05
9943,s09943
9944,a01
9945,s09945
9946,a01|a05
9947,s09947
9948,s09948
9949,a05
9950,s09950
9951,a07
9952,a05
9953,s09953
9954,a07
9955,a05
9956,a01|a05
9957,a05|a14
9958,s09958
9959,a01|a05
9960,a05|a10|a14|a17
9961,a16|a17|a18
9962,a05|a07|a08|a10|a14
9963,a05|a34
9964,a05|a14|a16|a17|a21|a34|a41
9965,a05
9966,s09966
9967,s09967
9968,a05|a17
9969,s09969
9970,s09970
9971,s09971
9972,a05|a07
9973,a05|a34
9974,a05
9975,s09975
9976,a01|a05|a07|a14|a16|a23
9977,a05
9978,a05|a34
9979,a05
9980,a12
9981,a01|a05
9982,a01|a05
9983,a05
9984,a05
9985,a01|a19
9986,a05
9987,a05|a14|a17|a18|a32
9988,s09988
9989,a01|a05|a07|a14|a16|a23
9990,a05
9991,a05
9992,a01|a05|a14|a16
9993,a05|a14|a17
9994,s09994
9995,a01|a19
9996,s09996
9997,a05
9998,a01|a05
9999,a05
10000,s10000
10001,a09|a11
10002,s10002
10003,a01|a05|a07|a14|a16|a23
10004,a05
10005,a05|a17
10006,a01
10007,a01|a07|a13|a25
10008,a09|a16|a34|a46
10009,a05|a14
10010,a14
10011,s10011
10012,a09|a16|a34|a46
10013,a05
10014,s10014
10015,a07
10016,a01|a05|a07
10017,s10017
10018,a05|a07
10019,a05|a07|a08|a10|a14
10020,a05
10021,a01|a05|a14
10022,a07
10023,a01|a05|a19
10024,a05|a07
10025,s10025
10026,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
10027,s10027
10028,a01|a05|a06|a07|a08|a09|a40
10029,s10029
10030,a05|a14
10031,a05
10032,s10032
10033,a01|a05|a07
10034,a05
10035,a01|a19
10036,s10036
10037,a05|a14
10038,a12
10039,s10039
10040,a01
10041,a01|a05|a14|a16
10042,s10042
10043,s10043
10044,a14|a41
10045,a05
10046,a14|a51
10047,a05
10048,a01|a19
10049,a05|a14
10050,a05
10051,a03
10052,a05|a07
10053,s10053
10054,a01|a03|a05|a19|a25
10055,a12
10056,s10056
10057,a05|a07
10058,s10058
10059,a05
10060,a01
10061,s10061
10062,a01|a05|a09|a10
10063,a02|a07
10064,a01|a05|a07|a14|a16|a23
10065,s10065
10066,a02|a07
10067,s10067
10068,a43
10069,a05|a14
10070,s10070
10071,a05
10072,s10072
10073,a05|a07|a10
10074,a05|a07|a08|a10|a50
10075,a14|a51
10076,a05|a10|a14|a17
10077,s10077
10078,s10078
10079,s10079
10080,a05|a07|a08|a10|a14
10081,s10081
10082,s10082
10083,a05|a07|a08|a10|a14
10084,a14|a51
10085,a09|a16|a34|a46
10086,s10086
10087,s10087
10088,s10088
10089,s10089
10090,a05|a07|a08|a10|a14
10091,a05
10092,a05|a14
10093,a05
10094,a14|a41
10095,s10095
10096,s10096
10097,a05
10098,s10098
10099,s10099
10100,a02|a07
10101,s10101
10102,s10102
10103,a05|a14
10104,a05
10105,s10105
10106,a05
10107,a05|a14|a17
10108,a14
10109,a05|a07
10110,a05
10111,a05
10112,a05|a17
10113,a05
10114,s10114
10115,s10115
10116,s10116
10117,a05|a14
10118,s10118
10119,a05|a14|a16|a17|a21|a34|a41
10120,s10120
10121,a05
10122,a01|a05|a19
10123,a05
10124,a05|a07
10125,a06|a07|a08|a40
10126,a05
10127,s10127
10128,a05
10129,a07
10130,a05
10131,a01|a05|a06|a07|a08|a09|a40
10132,s10132
10133,a02|a07
10134,a05|a14|a17
10135,s10135
10136,a07
10137,a07
10138,a01|a07|a13|a25
10139,s10139
10140,a05|a07|a14|a17
10141,a05
10142,a05
10143,a01|a05|a14
10144,s10144
10145,a01|a05
10146,a01|a05|a14|a16
10147,s10147
10148,s10148
10149,a02|a03|a05|a06
10150,a01|a19
10151,s10151
10152,a05
10153,a05|a16
10154,s10154
10155,s10155
10156,a02|a07
10157,s10157
10158,a05|a14|a16|a17|a21|a34|a41
10159,s10159
10160,s10160
10161,a07
10162,s10162
10163,s10163
10164,a01
10165,a01|a03|a05|a19|a25
10166,a03
10167,a14
10168,a05
10169,a05
10170,a05|a17|a19|a32
10171,a06|a07|a08|a40
10172,a05
10173,a05
10174,a05
10175,a05
10176,a05|a07
10177,a14|a51
10178,a01|a05|a14
10179,a12
10180,a05|a07
10181,a05
10182,a05|a14
10183,a05
10184,s10184
10185,a05
10186,a05|a12|a14|a16|a34|a41
10187,a01
10188,a05
10189,a01
10190,a05|a16
10191,a05|a14|a17|a18|a32
10192,a01|a05|a19
10193,s10193
10194,a05
10195,s10195
10196,a14|a51
10197,s10197
10198,a05
10199,a01
10200,s10200
10201,a05
10202,s10202
10203,a05|a14|a17
10204,a05|a07|a08|a10|a14
10205,a05|a14
10206,s10206
10207,a01
10208,a01|a07|a08
10209,a05
10210,a05
10211,a05|a07
10212,a05
10213,a05|a07|a14|a17
10214,a03
10215,a05
10216,s10216
10217,s10217
10218,s10218
10219,a01|a19
10220,a05
10221,a05|a12|a14|a16|a34|a41
10222,s10222
10223,s10223
10224,s10224
10225,a05|a07
10226,s10226
10227,a05
10228,a01|a07|a08
10229,s10229
10230,s10230
10231,a05|a07
10232,a05|a07|a14|a17
10233,a01|a05|a14
10234,a07
10235,a07
10236,a01|a05|a07|a09|a17|a18|a19|a22|a23
10237,a14
10238,s10238
10239,s10239
10240,a01|a05|a19
10241,a01
10242,s10242
10243,a05|a16
10244,a05|a17|a19|a32
10245,a05
10246,a05|a07|a08|a10|a14
10247,a05|a07|a08|a10|a14
10248,s10248
10249,s10249
10250,s10250
10251,a07
10252,a05
10253,a02|a03|a05|a06
10254,s10254
10255,a05
10256,a01|a05|a07
10257,s10257
10258,s10258
10259,a14|a41
10260,s10260
10261,a05
10262,a05|a07
10263,a05|a14|a16|a17|a21|a34|a41
10264,a02|a03|a05|a06
10265,s10265
10266,s10266
10267,a05|a14|a17
10268,a05|a14
10269,a05|a14
10270,a05
10271,a01
10272,a05|a14
10273,a05|a14
10274,a01|a07|a08
10275,a05|a07|a08|a10|a14
10276,s10276
10277,a05|a14
10278,a05|a14|a16|a17|a21|a34|a41
10279,a02|a03|a05|a06
10280,a05
10281,s10281
10282,s10282
10283,a01
10284,a01
10285,s10285
10286,s10286
10287,s10287
10288,a05
10289,a01
10290,a01
10291,s10291
10292,a01|a05
10293,s10293
10294,s10294
10295,s10295
10296,a07
10297,a05|a14|a17|a18|a32
10298,a02|a03|a05|a06
10299,a05|a07
10300,a14|a41
10301,s10301
10302,a01|a03|a05|a06|a07|a08|a10|a12|a14|a17|a24|a25|a26|a31
10303,s10303
10304,a05|a07|a08|a10|a14
10305,a05
10306,a01|a05|a14|a16
10307,s10307
10308,a05
10309,s10309
10310,a05
10311,s10311
10312,a05
10313,a12
10314,s10314
10315,a05|a14|a17
10316,a05
10317,s10317
10318,a01|a05|a07
10319,a05|a07|a08|a10|a14
10320,a05
10321,a09|a16|a34|a46
10322,a07
10323,s10323
10324,a05
10325,a05
10326,a05
10327,a05
10328,a05
10329,a05
10330,a05
10331,a05
10332,a05
10333,a05
10334,a05
10335,a05
10336,a05
10337,a05
10338,a05
10339,a01|a06|a08|a40
10340,a01|a06|a08|a40
10341,a05
10342,a05
10343,a05
10344,a05
10345,a05
10346,a05
10347,a05
10348,a05
10349,a05
10350,a05
10351,a01|a05|a14|a21|a50|a60
10352,a05
10353,s10353
10354,s10354
10355,a05
10356,a05
10357,a05
10358,a05
10359,a05
10360,a05
10361,a05
10362,a05
10363,a05
10364,a05
10365,a05
10366,a05
10367,a05
10368,a05
10369,a05
10370,a05
10371,a05
10372,a05
10373,a05
10374,a05
10375,a05
10376,a05
10377,a05
10378,a05
10379,a05
10380,s10380
10381,a05
10382,a05
10383,a05
10384,a05
10385,a05
10386,a01|a05|a14|a21|a50|a60
10387,a05
10388,a05
10389,a05
10390,a05
10391,a05
10392,a05
10393,a05
10394,a05
10395,a05
10396,a05
10397,a05
10398,a05
10399,a05
10400,s10400
10401,a05
10402,a05
10403,a05
10404,a05
10405,a05
10406,a01|a05|a14|a21|a50|a60
10407,a05
10408,a05
10409,a05
10410,a05
10411,a05
10412,a05
10413,a01|a05|a14|a21|a50|a60
10414,a05
10415,a05
10416,a05
10417,a05
10418,a05
10419,a05
10420,a05
10421,a05
10422,a05
10423,a05
10424,a05
10425,a05
10426,a05
10427,a05
10428,a05
10429,a05
10430,a05
10431,a05
10432,a05
10433,a05
10434,a05
10435,a05
10436,a05
10437,a05
10438,a05
10439,a05
10440,a05
10441,a05
10442,a05
10443,a05
10444,a05|a14|a17|a18
10445,a05
10446,a05
10447,a05|a14|a17|a18
10448,a05
10449,a05
10450,a05|a14|a17|a18
10451,a05
10452,a05
10453,a05
10454,a05
10455,a05|a14|a17|a18
10456,a05
10457,a05
10458,a05
10459,a05
10460,a05
10461,a05
10462,a05
10463,a05
10464,a05
10465,a05
10466,a05
10467,a05
10468,a05
10469,a05
10470,a05
10471,a05
10472,a05
10473,s10473
10474,a05
10475,a05
10476,a05|a14|a17
10477,a05
10478,a05
10479,a05
10480,a05
10481,a05
10482,a05
10483,a05
10484,a05
10485,a05
10486,a05
10487,a05
10488,a05
10489,a05
10490,a05
10491,a05
10492,a05
10493,a05
10494,a05
10495,a05
10496,a05
10497,a05
10498,a05
10499,a05
10500,a05
10501,a05
10502,a05
10503,a05
10504,a01|a06|a08|a40
10505,a05
10506,a05
10507,a05
10508,a05
10509,a05
10510,a05
10511,a05
10512,a05
10513,a05|a14|a17
10514,a05
10515,a05
10516,s10516
10517,a05
10518,a05
10519,a05
10520,a05
10521,a05
10522,a05|a14|a17
10523,a05
10524,a05
10525,a05
10526,a05
10527,a05
10528,a05
10529,a05
10530,a05
10531,a05
10532,a05
10533,a05
10534,a05
10535,a05
10536,a01|a06|a08|a40
10537,a05
10538,a05
10539,a05
10540,a05
10541,a05|a14|a17|a18
10542,a05
10543,a05
10544,a05
10545,a05
10546,a05
10547,a05
10548,a05
10549,a05
10550,a05
10551,a05
10552,a05
10553,a05
10554,a05
10555,a05
10556,a05
10557,a05
10558,a05
10559,a05
10560,a05
10561,a05
10562,a05
10563,a05
10564,a05
10565,a05
10566,a05
10567,a05
10568,a05
10569,a05
10570,a05
10571,a05
10572,a05
10573,a05
10574,a05
10575,a05|a14|a17
10576,a05
10577,a05
10578,a05
10579,a05
10580,a05
10581,a05
10582,a05
10583,a05
10584,a05
10585,a05
10586,a05
10587,a05
10588,a05
10589,a05
10590,a05
10591,a05
10592,a05
10593,a05
10594,a05
10595,a05
10596,a05
10597,a05
10598,a05
10599,a05
10600,a05
10601,a05
10602,a05
10603,a05
10604,a05
10605,a05
10606,a05
10607,a05
10608,a05
10609,a05
10610,a05
10611,a05
10612,a05
10613,a05
10614,a05
10615,a05
10616,a05
10617,a05
10618,a05
10619,a05
10620,a05
10621,a05
10622,a01|a06|a08|a40
10623,a05
10624,a05
10625,a01|a06|a08|a40
10626,a05
10627,a05
10628,a05
10629,a05
10630,a05
10631,a05
10632,a01|a05|a14|a21|a50|a60
10633,a05
10634,a01|a06|a08|a40
10635,a05
10636,a05
10637,a05
10638,a05
10639,a05
10640,a05
10641,a07
10642,a01
10643,a07|a10
10644,a14
10645,s10645
10646,a07|a10
10647,a07
10648,s10648
10649,a07|a10
10650,a05|a14|a41
10651,a07|a10
10652,a07
10653,s10653
10654,a07|a10
10655,a01
10656,s10656
10657,a07|a10
10658,a07
10659,s10659
10660,a07
10661,s10661
10662,s10662
10663,s10663
10664,a03|a05|a14|a17
10665,a07
10666,s10666
10667,a07|a10
10668,a07
10669,s10669
10670,s10670
10671,a07|a10
10672,a07
10673,a05
10674,a14
10675,a07
10676,s10676
10677,a07
10678,a07|a11
10679,a03|a05|a14|a17
10680,a07
10681,s10681
10682,a05
10683,s10683
10684,a07|a10
10685,a07|a11
10686,s10686
10687,a07
10688,s10688
10689,s10689
10690,s10690
10691,s10691
10692,a07|a10
10693,s10693
10694,a07
10695,a14
10696,a07|a10
10697,a07
10698,s10698
10699,a07
10700,a07|a10
10701,a07
10702,a07|a11
10703,a07
10704,a07
10705,a07|a10
10706,s10706
10707,s10707
10708,s10708
10709,s10709
10710,s10710
10711,s10711
10712,a07
10713,a07|a10
10714,a07|a10
10715,a14
10716,a07
10717,a05|a14|a41
10718,a05
10719,s10719
10720,s10720
10721,s10721
10722,s10722
10723,s10723
10724,s10724
10725,a07
10726,s10726
10727,a05
10728,a07|a11
10729,s10729
10730,a07|a10
10731,a07|a10
10732,a07
10733,s10733
10734,s10734
10735,a05
10736,a03|a05|a14|a17
10737,a07|a10
10738,a07
10739,a07
10740,s10740
10741,a07
10742,s10742
10743,s10743
10744,a07|a10
10745,a07
10746,a07
10747,a07
10748,a01
10749,s10749
10750,a07
10751,s10751
10752,a07|a10
10753,a07
10754,s10754
10755,a07
10756,a07
10757,s10757
10758,s10758
10759,s10759
10760,s10760
10761,s10761
10762,s10762
10763,a07|a10
10764,s10764
10765,s10765
10766,a07|a10
10767,s10767
10768,a03|a05|a14|a17
10769,a07|a10
10770,a03|a05|a14|a17
10771,s10771
10772,s10772
10773,a07|a10
10774,a07|a10
10775,s10775
10776,s10776
10777,a07
10778,a07|a10
10779,a07
10780,a07|a10
10781,a07|a10
10782,s10782
10783,a01
10784,s10784
10785,a07
10786,s10786
10787,a05
10788,a07
10789,a05
10790,a14
10791,s10791
10792,a07
10793,a07|a10
10794,a05
10795,s10795
10796,a07|a10
10797,s10797
10798,a07
10799,s10799
10800,a05|a14|a41
10801,s10801
10802,a07|a11
10803,a07|a10
10804,s10804
10805,s10805
10806,a07
10807,a07
10808,a05|a14
10809,a07|a10
10810,a07|a10
10811,a07
10812,a07|a10
10813,a07|a10
10814,a07|a10
10815,a07|a10
10816,s10816
10817,a03|a05|a14|a17
10818,s10818
10819,a07|a10
10820,s10820
10821,a01
10822,a07|a10
10823,a05
10824,a01
10825,a07|a10
10826,a07
10827,a07
10828,s10828
10829,a07|a10
10830,s10830
10831,s10831
10832,a07|a10
10833,s10833
10834,a07|a10
10835,a07
10836,a07
10837,s10837
10838,a07|a10
10839,a07|a10
10840,a03|a05|a14|a17
10841,a07|a10
10842,a05|a14
10843,a07|a10
10844,s10844
10845,a05|a14|a41
10846,a07
10847,s10847
10848,a03|a05|a14|a17
10849,a05|a14
10850,a05|a14
10851,a07|a10
10852,a07
10853,a07|a10
10854,a07
10855,s10855
10856,a03|a05|a14|a17
10857,a07|a10
10858,a07
10859,a07
10860,a07
10861,a07|a10
10862,s10862
10863,a07
10864,a05
10865,a07|a10
10866,a07
10867,s10867
10868,a07|a10
10869,a07
10870,a07|a10
10871,a05
10872,a07|a10
10873,s10873
10874,a07|a10
10875,a07
10876,a07
10877,a07|a10
10878,a07|a10
10879,s10879
10880,s10880
10881,a07|a10
10882,a07|a10
10883,s10883
10884,a05|a14
10885,a05
10886,s10886
10887,a07|a10
10888,s10888
10889,a07
10890,a07
10891,a05
10892,s10892
10893,a05|a14
10894,a03|a05|a14|a17
10895,a07
10896,s10896
10897,a07
10898,s10898
10899,a07|a10
10900,s10900
10901,s10901
10902,a07
10903,a07|a10
10904,a07
10905,a07|a10
10906,a07
10907,s10907
10908,a05|a14
10909,a03|a05|a14|a17
10910,a05|a14
10911,a07
10912,a07|a10
10913,a07
10914,a07
10915,a07
10916,s10916
10917,s10917
10918,a07
10919,s10919
10920,a07
10921,s10921
10922,s10922
10923,s10923
10924,a07
10925,a07
10926,a05|a14|a41
10927,a07|a10
10928,a07
10929,s10929
10930,a07
10931,a07|a10
10932,s10932
10933,a07|a10
10934,a07|a10
10935,a01
10936,a07|a11
10937,s10937
10938,a07
10939,s10939
10940,s10940
10941,a05|a14
10942,a07|a10
10943,a07|a10
10944,a07|a10
10945,a07|a10
10946,a07|a10
10947,a07|a10
10948,a07|a10
10949,a05
10950,a14
10951,a05
10952,a07
10953,a07
10954,a07|a10
10955,a07|a10
10956,s10956
10957,a07|a10
10958,a07|a10
10959,a07|a10
10960,s10960
10961,a07|a10
10962,a07
10963,a07|a10
10964,a07|a11
10965,s10965
10966,a07|a10
10967,s10967
10968,s10968
10969,s10969
10970,s10970
10971,s10971
10972,a07|a10
10973,s10973
10974,a07
10975,a07
10976,a07|a10
10977,a05
10978,a07|a10
10979,a07|a10
10980,a07|a10
10981,s10981
10982,a07
10983,a03|a05|a14|a17
10984,a07
10985,a07
10986,a07|a10
10987,a07
10988,a07
10989,a07
10990,s10990
10991,s10991
10992,s10992
10993,s10993
10994,a07
10995,s10995
10996,a03|a05|a14|a17
10997,a07|a10
10998,a05|a14|a41
10999,a07
11000,s11000
11001,a01
11002,a07|a10
11003,a07
11004,a07|a10
11005,s11005
11006,a07|a11
11007,s11007
11008,s11008
11009,a07
11010,a07
11011,s11011
11012,a07|a10
11013,s11013
11014,a05|a14
11015,a07|a10
11016,a07
11017,a07
11018,a07|a10
11019,s11019
11020,a07
11021,a03|a05|a14|a17
11022,a05|a14
11023,a05|a14
11024,a07|a10
